7.94 -0.592216 0.805779
7.95 -0.614806 0.788678
7.96 -0.637024 0.770844
7.97 -0.658848 0.752277
7.98 -0.680253 0.732977
7.99 -0.701218 0.712947
8.0 -0.721716 0.69219
8.01 -0.741722 0.670707
8.02 -0.761211 0.648504
8.03 -0.780157 0.625584
8.040000000000001 -0.798532 0.601953
8.05 -0.816308 0.577616
8.06 -0.833458 0.552582
8.07 -0.849953 0.526858
8.08 -0.865764 0.500453
8.09 -0.88086 0.473378
8.1 -0.895211 0.445643
8.11 -0.908786 0.417263
8.120000000000001 -0.921554 0.38825
8.13 -0.933483 0.358621
8.14 -0.944541 0.328392
8.15 -0.954696 0.297583
8.16 -0.963914 0.266214
8.17 -0.972163 0.234306
8.18 -0.979409 0.201884
8.19 -0.98562 0.168974
8.2 -0.990763 0.135604
8.21 -0.994805 0.101803
8.22 -0.997712 0.0676034
8.23 -0.999454 0.0330403
8.24 -0.999998 -0.00184995
8.25 -0.999314 -0.0370284
8.26 -0.997372 -0.0724535
8.27 -0.994142 -0.108081
8.28 -0.989597 -0.143866
8.290000000000001 -0.983711 -0.179758
8.3 -0.976458 -0.215706
8.31 -0.967817 -0.251657
8.32 -0.957765 -0.287553
8.33 -0.946284 -0.323337
8.34 -0.933358 -0.358946
8.35 -0.918974 -0.394318
8.36 -0.903121 -0.429387
8.370000000000001 -0.885791 -0.464085
8.38 -0.866981 -0.498342
8.39 -0.84669 -0.532086
8.4 -0.824923 -0.565246
8.41 -0.801686 -0.597745
8.42 -0.776993 -0.62951
8.43 -0.750859 -0.660463
8.44 -0.723306 -0.690528
8.45 -0.69436 -0.719628
8.46 -0.664052 -0.747686
8.47 -0.632419 -0.774627
8.48 -0.599501 -0.800374
8.49 -0.565346 -0.824854
8.5 -0.530004 -0.847995
8.51 -0.493533 -0.869727
8.52 -0.455994 -0.889983
8.53 -0.417454 -0.908698
8.540000000000001 -0.377985 -0.925812
8.55 -0.337661 -0.941268
8.56 -0.296563 -0.955013
8.57 -0.254776 -0.967
8.58 -0.212387 -0.977186
8.59 -0.169486 -0.985533
8.6 -0.126167 -0.992009
8.61 -0.0825271 -0.996589
8.620000000000001 -0.0386631 -0.999252
8.63 0.00532536 -0.999986
8.64 0.0493381 -0.998782
8.65 0.0932745 -0.99564
8.66 0.137034 -0.990566
8.67 0.180517 -0.983572
8.68 0.223625 -0.974675
8.69 0.266261 -0.963901
8.700000000000001 0.308329 -0.95128
8.71 0.349739 -0.936847
8.72 0.390399 -0.920646
8.73 0.430225 -0.902722
8.74 0.469134 -0.883127
8.75 0.507049 -0.861917
8.76 0.543895 -0.839153
8.77 0.579603 -0.814899
8.78 0.614109 -0.789221
8.790000000000001 0.647353 -0.762191
8.8 0.67928 -0.733879
8.81 0.709842 -0.704361
8.82 0.738993 -0.673713
8.83 0.766695 -0.642012
8.84 0.792912 -0.609336
8.85 0.817616 -0.575764
8.86 0.840782 -0.541374
8.870000000000001 0.86239 -0.506244
8.88 0.882425 -0.470453
8.89 0.900876 -0.434077
8.9 0.917735 -0.397193
8.91 0.933001 -0.359874
8.92 0.946674 -0.322194
8.93 0.958758 -0.284224
8.94 0.969261 -0.246034
8.950000000000001 0.978195 -0.207691
8.96 0.985571 -0.16926
